,long,lat,route,01/01/2022 00:00,01/01/2022 01:00,01/01/2022 02:00,01/01/2022 03:00,01/01/2022 04:00,01/01/2022 05:00,01/01/2022 06:00,01/01/2022 07:00,01/01/2022 08:00,01/01/2022 09:00,01/01/2022 10:00,01/01/2022 11:00,01/01/2022 12:00,01/01/2022 13:00,01/01/2022 14:00,01/01/2022 15:00,01/01/2022 16:00,01/01/2022 17:00,01/01/2022 18:00,01/01/2022 19:00,01/01/2022 20:00,01/01/2022 21:00,01/01/2022 22:00,01/01/2022 23:00,02/01/2022 00:00,02/01/2022 01:00,02/01/2022 02:00,02/01/2022 03:00,02/01/2022 04:00,02/01/2022 05:00,02/01/2022 06:00,02/01/2022 07:00,02/01/2022 08:00,02/01/2022 09:00,02/01/2022 10:00,02/01/2022 11:00,02/01/2022 12:00,02/01/2022 13:00,02/01/2022 14:00,02/01/2022 15:00,02/01/2022 16:00,02/01/2022 17:00,02/01/2022 18:00,02/01/2022 19:00,02/01/2022 20:00,02/01/2022 21:00,02/01/2022 22:00,02/01/2022 23:00,03/01/2022 00:00,03/01/2022 01:00,03/01/2022 02:00,03/01/2022 03:00,03/01/2022 04:00,03/01/2022 05:00,03/01/2022 06:00,03/01/2022 07:00,03/01/2022 08:00,03/01/2022 09:00,03/01/2022 10:00,03/01/2022 11:00,03/01/2022 12:00,03/01/2022 13:00,03/01/2022 14:00,03/01/2022 15:00,03/01/2022 16:00,03/01/2022 17:00,03/01/2022 18:00,03/01/2022 19:00,03/01/2022 20:00,03/01/2022 21:00,03/01/2022 22:00,03/01/2022 23:00,04/01/2022 00:00,04/01/2022 01:00,04/01/2022 02:00,04/01/2022 03:00,04/01/2022 04:00,04/01/2022 05:00,04/01/2022 06:00,04/01/2022 07:00,04/01/2022 08:00,04/01/2022 09:00,04/01/2022 10:00,04/01/2022 11:00,04/01/2022 12:00,04/01/2022 13:00,04/01/2022 14:00,04/01/2022 15:00,04/01/2022 16:00,04/01/2022 17:00,04/01/2022 18:00,04/01/2022 19:00,04/01/2022 20:00,04/01/2022 21:00,04/01/2022 22:00,04/01/2022 23:00,05/01/2022 00:00,05/01/2022 01:00,05/01/2022 02:00,05/01/2022 03:00,05/01/2022 04:00,05/01/2022 05:00,05/01/2022 06:00,05/01/2022 07:00,05/01/2022 08:00,05/01/2022 09:00,05/01/2022 10:00,05/01/2022 11:00,05/01/2022 12:00,05/01/2022 13:00,05/01/2022 14:00,05/01/2022 15:00,05/01/2022 16:00,05/01/2022 17:00,05/01/2022 18:00,05/01/2022 19:00,05/01/2022 20:00,05/01/2022 21:00,05/01/2022 22:00,05/01/2022 23:00,06/01/2022 00:00,06/01/2022 01:00,06/01/2022 02:00,06/01/2022 03:00,06/01/2022 04:00,06/01/2022 05:00,06/01/2022 06:00,06/01/2022 07:00,06/01/2022 08:00,06/01/2022 09:00,06/01/2022 10:00,06/01/2022 11:00,06/01/2022 12:00,06/01/2022 13:00,06/01/2022 14:00,06/01/2022 15:00,06/01/2022 16:00,06/01/2022 17:00,06/01/2022 18:00,06/01/2022 19:00,06/01/2022 20:00,06/01/2022 21:00,06/01/2022 22:00,06/01/2022 23:00,07/01/2022 00:00,07/01/2022 01:00,07/01/2022 02:00,07/01/2022 03:00,07/01/2022 04:00,07/01/2022 05:00,07/01/2022 06:00,07/01/2022 07:00,07/01/2022 08:00,07/01/2022 09:00,07/01/2022 10:00,07/01/2022 11:00,07/01/2022 12:00,07/01/2022 13:00,07/01/2022 14:00,07/01/2022 15:00,07/01/2022 16:00,07/01/2022 17:00,07/01/2022 18:00,07/01/2022 19:00,07/01/2022 20:00,07/01/2022 21:00,07/01/2022 22:00,07/01/2022 23:00,08/01/2022 00:00,08/01/2022 01:00,08/01/2022 02:00,08/01/2022 03:00,08/01/2022 04:00,08/01/2022 05:00,08/01/2022 06:00,08/01/2022 07:00,08/01/2022 08:00,08/01/2022 09:00,08/01/2022 10:00,08/01/2022 11:00,08/01/2022 12:00,08/01/2022 13:00,08/01/2022 14:00,08/01/2022 15:00,08/01/2022 16:00,08/01/2022 17:00,08/01/2022 18:00,08/01/2022 19:00,08/01/2022 20:00,08/01/2022 21:00,08/01/2022 22:00,08/01/2022 23:00,09/01/2022 00:00,09/01/2022 01:00,09/01/2022 02:00,09/01/2022 03:00,09/01/2022 04:00,09/01/2022 05:00,09/01/2022 06:00,09/01/2022 07:00,09/01/2022 08:00,09/01/2022 09:00,09/01/2022 10:00,09/01/2022 11:00,09/01/2022 12:00,09/01/2022 13:00,09/01/2022 14:00,09/01/2022 15:00,09/01/2022 16:00,09/01/2022 17:00,09/01/2022 18:00,09/01/2022 19:00,09/01/2022 20:00,09/01/2022 21:00,09/01/2022 22:00,09/01/2022 23:00,10/01/2022 00:00,10/01/2022 01:00,10/01/2022 02:00,10/01/2022 03:00,10/01/2022 04:00,10/01/2022 05:00,10/01/2022 06:00,10/01/2022 07:00,10/01/2022 08:00,10/01/2022 09:00,10/01/2022 10:00,10/01/2022 11:00,10/01/2022 12:00,10/01/2022 13:00,10/01/2022 14:00,10/01/2022 15:00,10/01/2022 16:00,10/01/2022 17:00,10/01/2022 18:00,10/01/2022 19:00,10/01/2022 20:00,10/01/2022 21:00,10/01/2022 22:00,10/01/2022 23:00,11/01/2022 00:00,11/01/2022 01:00,11/01/2022 02:00,11/01/2022 03:00,11/01/2022 04:00,11/01/2022 05:00,11/01/2022 06:00,11/01/2022 07:00,11/01/2022 08:00,11/01/2022 09:00,11/01/2022 10:00,11/01/2022 11:00,11/01/2022 12:00,11/01/2022 13:00,11/01/2022 14:00,11/01/2022 15:00,11/01/2022 16:00,11/01/2022 17:00,11/01/2022 18:00,11/01/2022 19:00,11/01/2022 20:00,11/01/2022 21:00,11/01/2022 22:00,11/01/2022 23:00,12/01/2022 00:00,12/01/2022 01:00,12/01/2022 02:00,12/01/2022 03:00,12/01/2022 04:00,12/01/2022 05:00,12/01/2022 06:00,12/01/2022 07:00,12/01/2022 08:00,12/01/2022 09:00,12/01/2022 10:00,12/01/2022 11:00,12/01/2022 12:00,12/01/2022 13:00,12/01/2022 14:00,12/01/2022 15:00,12/01/2022 16:00,12/01/2022 17:00,12/01/2022 18:00,12/01/2022 19:00,12/01/2022 20:00,12/01/2022 21:00,12/01/2022 22:00,12/01/2022 23:00,13/01/2022 00:00,13/01/2022 01:00,13/01/2022 02:00,13/01/2022 03:00,13/01/2022 04:00,13/01/2022 05:00,13/01/2022 06:00,13/01/2022 07:00,13/01/2022 08:00,13/01/2022 09:00,13/01/2022 10:00,13/01/2022 11:00,13/01/2022 12:00,13/01/2022 13:00,13/01/2022 14:00,13/01/2022 15:00,13/01/2022 16:00,13/01/2022 17:00,13/01/2022 18:00,13/01/2022 19:00,13/01/2022 20:00,13/01/2022 21:00,13/01/2022 22:00,13/01/2022 23:00,14/01/2022 00:00,14/01/2022 01:00,14/01/2022 02:00,14/01/2022 03:00,14/01/2022 04:00,14/01/2022 05:00,14/01/2022 06:00,14/01/2022 07:00,14/01/2022 08:00,14/01/2022 09:00,14/01/2022 10:00,14/01/2022 11:00,14/01/2022 12:00,14/01/2022 13:00,14/01/2022 14:00,14/01/2022 15:00,14/01/2022 16:00,14/01/2022 17:00,14/01/2022 18:00,14/01/2022 19:00,14/01/2022 20:00,14/01/2022 21:00,14/01/2022 22:00,14/01/2022 23:00,15/01/2022 00:00,15/01/2022 01:00,15/01/2022 02:00,15/01/2022 03:00,15/01/2022 04:00,15/01/2022 05:00,15/01/2022 06:00,15/01/2022 07:00,15/01/2022 08:00,15/01/2022 09:00,15/01/2022 10:00,15/01/2022 11:00,15/01/2022 12:00,15/01/2022 13:00,15/01/2022 14:00,15/01/2022 15:00,15/01/2022 16:00,15/01/2022 17:00,15/01/2022 18:00,15/01/2022 19:00,15/01/2022 20:00,15/01/2022 21:00,15/01/2022 22:00,15/01/2022 23:00,16/01/2022 00:00,16/01/2022 01:00,16/01/2022 02:00,16/01/2022 03:00,16/01/2022 04:00,16/01/2022 05:00,16/01/2022 06:00,16/01/2022 07:00,16/01/2022 08:00,16/01/2022 09:00,16/01/2022 10:00,16/01/2022 11:00,16/01/2022 12:00,16/01/2022 13:00,16/01/2022 14:00,16/01/2022 15:00,16/01/2022 16:00,16/01/2022 17:00,16/01/2022 18:00,16/01/2022 19:00,16/01/2022 20:00,16/01/2022 21:00,16/01/2022 22:00,16/01/2022 23:00,17/01/2022 00:00,17/01/2022 01:00,17/01/2022 02:00,17/01/2022 03:00,17/01/2022 04:00,17/01/2022 05:00,17/01/2022 06:00,17/01/2022 07:00,17/01/2022 08:00,17/01/2022 09:00,17/01/2022 10:00,17/01/2022 11:00,17/01/2022 12:00,17/01/2022 13:00,17/01/2022 14:00,17/01/2022 15:00,17/01/2022 16:00,17/01/2022 17:00,17/01/2022 18:00,17/01/2022 19:00,17/01/2022 20:00,17/01/2022 21:00,17/01/2022 22:00,17/01/2022 23:00,18/01/2022 00:00,18/01/2022 01:00,18/01/2022 02:00,18/01/2022 03:00,18/01/2022 04:00,18/01/2022 05:00,18/01/2022 06:00,18/01/2022 07:00,18/01/2022 08:00,18/01/2022 09:00,18/01/2022 10:00,18/01/2022 11:00,18/01/2022 12:00,18/01/2022 13:00,18/01/2022 14:00,18/01/2022 15:00,18/01/2022 16:00,18/01/2022 17:00,18/01/2022 18:00,18/01/2022 19:00,18/01/2022 20:00,18/01/2022 21:00,18/01/2022 22:00,18/01/2022 23:00,19/01/2022 00:00,19/01/2022 01:00,19/01/2022 02:00,19/01/2022 03:00,19/01/2022 04:00,19/01/2022 05:00,19/01/2022 06:00,19/01/2022 07:00,19/01/2022 08:00,19/01/2022 09:00,19/01/2022 10:00,19/01/2022 11:00,19/01/2022 12:00,19/01/2022 13:00,19/01/2022 14:00,19/01/2022 15:00,19/01/2022 16:00,19/01/2022 17:00,19/01/2022 18:00,19/01/2022 19:00,19/01/2022 20:00,19/01/2022 21:00,19/01/2022 22:00,19/01/2022 23:00,20/01/2022 00:00,20/01/2022 01:00,20/01/2022 02:00,20/01/2022 03:00,20/01/2022 04:00,20/01/2022 05:00,20/01/2022 06:00,20/01/2022 07:00,20/01/2022 08:00,20/01/2022 09:00,20/01/2022 10:00,20/01/2022 11:00,20/01/2022 12:00,20/01/2022 13:00,20/01/2022 14:00,20/01/2022 15:00,20/01/2022 16:00,20/01/2022 17:00,20/01/2022 18:00,20/01/2022 19:00,20/01/2022 20:00,20/01/2022 21:00,20/01/2022 22:00,20/01/2022 23:00,21/01/2022 00:00,21/01/2022 01:00,21/01/2022 02:00,21/01/2022 03:00,21/01/2022 04:00,21/01/2022 05:00,21/01/2022 06:00,21/01/2022 07:00,21/01/2022 08:00,21/01/2022 09:00,21/01/2022 10:00,21/01/2022 11:00,21/01/2022 12:00,21/01/2022 13:00,21/01/2022 14:00,21/01/2022 15:00,21/01/2022 16:00,21/01/2022 17:00,21/01/2022 18:00,21/01/2022 19:00,21/01/2022 20:00,21/01/2022 21:00,21/01/2022 22:00,21/01/2022 23:00,22/01/2022 00:00,22/01/2022 01:00,22/01/2022 02:00,22/01/2022 03:00,22/01/2022 04:00,22/01/2022 05:00,22/01/2022 06:00,22/01/2022 07:00,22/01/2022 08:00,22/01/2022 09:00,22/01/2022 10:00,22/01/2022 11:00,22/01/2022 12:00,22/01/2022 13:00,22/01/2022 14:00,22/01/2022 15:00,22/01/2022 16:00,22/01/2022 17:00,22/01/2022 18:00,22/01/2022 19:00,22/01/2022 20:00,22/01/2022 21:00,22/01/2022 22:00,22/01/2022 23:00,23/01/2022 00:00,23/01/2022 01:00,23/01/2022 02:00,23/01/2022 03:00,23/01/2022 04:00,23/01/2022 05:00,23/01/2022 06:00,23/01/2022 07:00,23/01/2022 08:00,23/01/2022 09:00,23/01/2022 10:00,23/01/2022 11:00,23/01/2022 12:00,23/01/2022 13:00,23/01/2022 14:00,23/01/2022 15:00,23/01/2022 16:00,23/01/2022 17:00,23/01/2022 18:00,23/01/2022 19:00,23/01/2022 20:00,23/01/2022 21:00,23/01/2022 22:00,23/01/2022 23:00,24/01/2022 00:00,24/01/2022 01:00,24/01/2022 02:00,24/01/2022 03:00,24/01/2022 04:00,24/01/2022 05:00,24/01/2022 06:00,24/01/2022 07:00,24/01/2022 08:00,24/01/2022 09:00,24/01/2022 10:00,24/01/2022 11:00,24/01/2022 12:00,24/01/2022 13:00,24/01/2022 14:00,24/01/2022 15:00,24/01/2022 16:00,24/01/2022 17:00,24/01/2022 18:00,24/01/2022 19:00,24/01/2022 20:00,24/01/2022 21:00,24/01/2022 22:00,24/01/2022 23:00,25/01/2022 00:00,25/01/2022 01:00,25/01/2022 02:00,25/01/2022 03:00,25/01/2022 04:00,25/01/2022 05:00,25/01/2022 06:00,25/01/2022 07:00,25/01/2022 08:00,25/01/2022 09:00,25/01/2022 10:00,25/01/2022 11:00,25/01/2022 12:00,25/01/2022 13:00,25/01/2022 14:00,25/01/2022 15:00,25/01/2022 16:00,25/01/2022 17:00,25/01/2022 18:00,25/01/2022 19:00,25/01/2022 20:00,25/01/2022 21:00,25/01/2022 22:00,25/01/2022 23:00,26/01/2022 00:00,26/01/2022 01:00,26/01/2022 02:00,26/01/2022 03:00,26/01/2022 04:00,26/01/2022 05:00,26/01/2022 06:00,26/01/2022 07:00,26/01/2022 08:00,26/01/2022 09:00,26/01/2022 10:00,26/01/2022 11:00,26/01/2022 12:00,26/01/2022 13:00,26/01/2022 14:00,26/01/2022 15:00,26/01/2022 16:00,26/01/2022 17:00,26/01/2022 18:00,26/01/2022 19:00,26/01/2022 20:00,26/01/2022 21:00,26/01/2022 22:00,26/01/2022 23:00,27/01/2022 00:00,27/01/2022 01:00,27/01/2022 02:00,27/01/2022 03:00,27/01/2022 04:00,27/01/2022 05:00,27/01/2022 06:00,27/01/2022 07:00,27/01/2022 08:00,27/01/2022 09:00,27/01/2022 10:00,27/01/2022 11:00,27/01/2022 12:00,27/01/2022 13:00,27/01/2022 14:00,27/01/2022 15:00,27/01/2022 16:00,27/01/2022 17:00,27/01/2022 18:00,27/01/2022 19:00,27/01/2022 20:00,27/01/2022 21:00,27/01/2022 22:00,27/01/2022 23:00,28/01/2022 00:00,28/01/2022 01:00,28/01/2022 02:00,28/01/2022 03:00,28/01/2022 04:00,28/01/2022 05:00,28/01/2022 06:00,28/01/2022 07:00,28/01/2022 08:00,28/01/2022 09:00,28/01/2022 10:00,28/01/2022 11:00,28/01/2022 12:00,28/01/2022 13:00,28/01/2022 14:00,28/01/2022 15:00,28/01/2022 16:00,28/01/2022 17:00,28/01/2022 18:00,28/01/2022 19:00,28/01/2022 20:00,28/01/2022 21:00,28/01/2022 22:00,28/01/2022 23:00,29/01/2022 00:00,29/01/2022 01:00,29/01/2022 02:00,29/01/2022 03:00,29/01/2022 04:00,29/01/2022 05:00,29/01/2022 06:00,29/01/2022 07:00,29/01/2022 08:00,29/01/2022 09:00,29/01/2022 10:00,29/01/2022 11:00,29/01/2022 12:00,29/01/2022 13:00,29/01/2022 14:00,29/01/2022 15:00,29/01/2022 16:00,29/01/2022 17:00,29/01/2022 18:00,29/01/2022 19:00,29/01/2022 20:00,29/01/2022 21:00,29/01/2022 22:00,29/01/2022 23:00,30/01/2022 00:00,30/01/2022 01:00,30/01/2022 02:00,30/01/2022 03:00,30/01/2022 04:00,30/01/2022 05:00,30/01/2022 06:00,30/01/2022 07:00,30/01/2022 08:00,30/01/2022 09:00,30/01/2022 10:00,30/01/2022 11:00,30/01/2022 12:00,30/01/2022 13:00,30/01/2022 14:00,30/01/2022 15:00,30/01/2022 16:00,30/01/2022 17:00,30/01/2022 18:00,30/01/2022 19:00,30/01/2022 20:00,30/01/2022 21:00,30/01/2022 22:00,30/01/2022 23:00,31/01/2022 00:00,31/01/2022 01:00,31/01/2022 02:00,31/01/2022 03:00,31/01/2022 04:00,31/01/2022 05:00,31/01/2022 06:00,31/01/2022 07:00,31/01/2022 08:00,31/01/2022 09:00,31/01/2022 10:00,31/01/2022 11:00,31/01/2022 12:00,31/01/2022 13:00,31/01/2022 14:00,31/01/2022 15:00,31/01/2022 16:00,31/01/2022 17:00,31/01/2022 18:00,31/01/2022 19:00,31/01/2022 20:00,31/01/2022 21:00,31/01/2022 22:00,31/01/2022 23:00
354,-111.9393222,40.69661892,171,533,458,352,220,145,205,229,242,342,534,771,1020,1173,1390,1381,1438,1319,1253,1153,924,766,593,601,362,273,204,154,97,92,151,194,256,380,627,891,1128,1467,1768,1804,1767,1590,1483,1307,947,755,597,466,261,147,114,90,92,232,598,999,1522,1555,1403,1567,1823,2024,2049,2224,2353,2464,2358,1676,1212,822,633,483,298,206,118,132,106,231,626,1140,1594,1691,1466,1519,1665,1845,1864,2052,2295,2516,2395,1815,1261,824,750,539,333,220,128,114,108,242,624,1129,1612,1613,1375,1404,1698,1858,1821,2100,2349,2432,2396,1721,1196,888,768,516,386,232,119,102,108,251,644,1123,1630,1591,1396,1462,1700,1932,1968,2126,2365,2572,2425,1786,1276,985,744,581,347,243,179,102,100,241,588,1080,1503,1605,1412,1543,1863,2010,2158,2279,2509,2678,2399,1992,1448,1176,1049,825,541,335,245,177,149,156,253,436,503,765,1097,1410,1748,2005,2116,2109,2131,1998,1964,1716,1367,1037,967,716,522,361,248,203,127,85,195,221,314,429,679,1023,1303,1663,1723,1857,1805,1746,1640,1360,1053,774,594,471,275,162,94,86,78,215,602,1105,1649,1616,1498,1529,1698,1851,1844,2076,2321,2495,2456,1672,1195,861,650,492,329,222,140,119,92,202,564,1165,1673,1630,1517,1466,1618,1817,1735,2036,2265,2569,2469,1754,1205,895,710,559,315,208,127,110,100,233,599,1130,1641,1617,1380,1487,1680,1793,1861,1977,2281,2502,2382,1766,1248,884,816,521,353,220,119,105,104,220,630,1151,1625,1717,1451,1362,1693,1921,1981,2083,2255,2509,2400,1789,1253,896,752,573,368,247,143,108,116,187,545,1065,1435,1458,1340,1482,1790,2016,2085,2246,2449,2891,2835,2472,1734,1119,975,785,565,326,227,170,123,134,258,437,519,763,1070,1414,1762,1949,2159,2083,2098,1960,1927,1765,1395,1067,1006,876,528,427,301,220,123,108,187,219,265,417,685,1002,1389,1649,1726,1888,1724,1675,1576,1313,961,776,668,465,290,185,130,75,104,209,494,935,1160,1157,1161,1325,1597,1822,1866,1838,2041,2213,2092,1656,1123,806,624,456,304,197,89,92,92,230,592,1166,1549,1609,1455,1426,1748,1875,1821,2003,2287,2463,2404,1776,1283,908,768,530,330,237,122,87,102,211,629,1161,1519,1597,1306,1416,1728,1852,1867,2037,2239,2456,2405,1741,1247,950,816,568,360,250,189,104,98,204,610,1138,1540,1582,1325,1482,1691,1979,1966,2108,2409,2557,2489,1808,1400,959,785,566,373,263,142,129,122,219,598,1080,1457,1528,1428,1563,1712,2007,2074,2296,2474,2567,2475,1996,1651,1225,1020,816,554,386,276,202,130,163,281,434,548,775,1111,1496,1798,2084,2173,2310,2099,2059,1991,1766,1395,1112,1049,885,598,434,331,236,127,92,187,252,300,420,657,1062,1440,1662,1908,1874,1880,1686,1550,1400,1016,820,658,461,240,176,109,108,93,231,599,1120,1627,1679,1463,1510,1776,1792,1920,2096,2352,2548,2468,1796,1289,899,723,495,295,200,118,100,114,216,630,1181,1766,1797,1490,1463,1693,1793,1908,2107,2258,2222,2153,1908,1350,882,653,580,814,307,121,126,115,230,640,1191,1726,1833,1435,1505,1680,1885,1972,2074,2305,2518,2534,1905,1367,933,809,587,402,281,164,111,107,225,657,1171,1707,1727,1399,1406,1750,1863,1945,2173,2314,2549,2554,1925,1465,1031,881,605,388,208,144,104,132,228,580,1096,1536,1571,1506,1608,1888,2027,2216,2399,2567,2760,2593,2023,1615,1221,978,811,635,445,303,196,175,230,333,461,579,839,1192,1476,1812,2103,2296,2301,2202,2151,2019,1885,1521,1203,1047,886,630,407,343,250,118,127,191,234,279,443,761,1108,1523,1708,1917,1911,1837,1669,1591,1379,1049,838,679,463,272,152,98,116,105,220,616,1180,1669,1826,1551,1557,1810,2046,1939,2187,2410,2645,2470,1984,1318,925,745,565,498
616,-111.9145864,40.84610328,15,2897,2604,1401,849,717,904,1308,1663,2374,3614,5088,6584,7919,8420,9065,8484,7974,8325,7217,6539,4931,4487,3657,2259,1435,880,736,517,568,1019,1522,1903,2540,3631,5078,6096,7223,7755,8407,8666,9077,8324,7260,6197,4910,3689,2658,1476,979,699,522,651,1236,3440,7324,10031,10129,8501,8181,8293,8947,8843,9776,11455,12566,12223,8795,5716,4445,3464,2430,1495,960,640,549,776,1334,3869,8090,10714,10808,8815,7821,7786,8374,8450,9425,11389,11983,12924,8891,5742,4241,3560,2601,1508,949,609,522,743,1327,3648,7601,10164,10610,8551,7502,7594,7908,7854,8792,10468,11738,11815,8579,5332,4046,3396,2445,1391,965,645,545,762,1326,3655,7939,10551,10679,8802,7800,8245,8367,8729,9589,11414,12856,12738,9229,5955,4647,3889,2750,1547,961,725,638,692,1178,3167,6963,9964,10165,8835,8356,9011,9348,9777,10961,12465,13319,13178,10665,7002,5529,5062,3411,2403,1491,1012,691,636,784,1450,2894,4226,5372,6778,8150,9510,10876,10325,10278,11549,11196,10675,9682,7265,5602,5090,3431,2766,1651,991,695,551,587,1102,1959,2028,2574,3256,3596,3833,6863,7013,7979,8866,8710,7839,6898,5834,4941,3349,2313,1348,869,565,461,644,1257,3746,7842,10527,10674,8522,7980,7927,8123,8176,9114,11098,12169,12304,8454,5520,4145,3133,2359,1377,888,597,530,716,1309,3736,7807,10826,10630,8652,7615,7940,8102,8277,9231,11221,12675,12514,8984,5755,4600,3502,2491,1467,908,633,551,705,1373,3640,7850,10683,10734,8936,8113,8134,8418,8623,9377,11181,12745,13020,9776,6026,4705,4807,2457,1484,976,679,561,714,1340,3632,7648,10576,10695,9015,8218,8394,8425,8855,9931,11385,12738,12658,9325,6120,4959,3664,2485,1476,969,706,621,748,1223,3092,6852,9758,9911,8787,8783,9437,9841,10691,11502,13078,12740,12982,10268,7259,5466,4921,3587,2248,1495,1009,734,608,814,1401,2607,4080,5144,6713,8066,9019,10002,10171,10292,10059,10397,10178,9012,6803,5714,4672,3721,2456,1585,1114,676,570,562,1017,1568,1941,2678,3838,4800,5950,6488,7159,7934,7815,8040,7254,6628,5431,4446,3786,2390,1419,937,634,448,583,1061,2933,6038,7518,7857,7667,8143,8732,9135,9449,10115,11125,12070,11542,8976,6378,4809,3678,2511,1478,924,600,513,709,1348,3725,7775,10579,10617,8911,8069,8102,8429,8649,9489,11388,12749,12579,9041,6082,4566,3571,2394,1455,895,642,486,709,1284,3724,7787,10788,10571,8859,8029,8011,8272,8444,9249,11150,12542,12899,9722,6013,4628,4839,2557,1381,920,656,558,680,1341,3582,7729,10576,10629,8853,8106,8266,8731,8718,9702,11861,12903,12980,9393,6347,4996,3811,2614,1687,1045,698,589,665,1210,3071,6750,9494,9716,8514,8075,8639,9277,9962,10920,12688,13336,13724,11293,7163,5772,6064,4429,2408,1630,1047,713,624,805,1425,2479,4134,5366,6986,8184,9453,9858,10341,10515,10890,11066,10590,9331,7170,6009,5142,3918,2592,1953,1226,798,578,553,1008,1580,2022,2703,3573,5022,5936,6824,7177,7790,8213,8438,7731,6688,5975,5567,3910,2322,1320,817,543,469,608,1304,3773,8057,10990,10864,8809,7864,7970,8125,8168,9204,11356,12439,12781,9017,5632,4316,3416,2122,1401,846,600,519,688,1296,3775,7803,10459,11048,9042,7775,7946,8168,8222,9409,11565,12806,13009,9451,6315,4696,3728,2401,1837,1107,638,555,708,1317,3798,8088,11105,11311,9219,8251,8474,8696,8935,9768,11737,13162,13458,9886,7001,5013,3943,3157,2392,1003,748,572,704,1350,3737,8014,11155,11370,9168,8475,8536,8787,9061,10019,12223,13174,13612,9876,6700,5369,4286,2760,1586,1034,757,610,743,1231,3198,7343,10295,10491,9200,8758,9495,9853,10626,11704,13645,13960,13955,11387,7863,6042,5431,3804,2558,1694,1076,727,713,798,1454,2687,4392,5543,7445,8829,9805,10524,11417,11184,11385,12216,11198,9840,7979,6423,5351,4143,2650,1830,1354,842,577,629,1010,1544,2001,2946,3832,5235,6333,7210,7664,8103,8722,9118,7914,7101,6581,6290,3939,2517,1403,874,585,450,652,1422,3899,8262,11438,11383,9077,7994,8168,8219,8387,9290,11665,12776,13112,9317,6013,4546,3524,2574,1634
