,615,354,616,634,711,637,627,628,624,501,340,629,631,353,351,630,302,325,333,332,341,301,406,322,317,636,635,674,648,626,673,675,672,658,632,671,670,647,641,661,640,306,350,659,649,668,667,660,611
06/01/2022 09:00,2385,1396,8802,1473,2120,5395,3141,1750,1884,4475,3861,11474,1096,6022,5799,12593,12689,,2143,2424,7642,0,1530,622,712,3452,11374,10370,,1936,9433,1157,9658,,2836,11590,11240,1752,10905,,,10287,1682,1891,,7474,7651,,5649
06/01/2022 10:00,2113,1462,7800,1141,1811,4858,2627,1553,1452,3650,3695,10558,1087,5399,4950,11035,11263,,1810,2143,6785,0,1399,555,638,2976,9866,9080,,1767,8637,1009,8978,,2335,10440,10095,1639,9536,,,9171,1462,1799,,6832,7195,,5500
06/01/2022 11:00,2156,1700,8245,1227,1906,4961,2715,1614,1446,3685,3799,11020,1251,5431,5060,11696,12080,,1719,2181,6934,0,1646,669,692,3095,10457,9573,,1862,9125,1107,9245,,2645,11024,10402,1989,10010,,,9386,1707,2271,,6963,7596,,5862
06/01/2022 12:00,2332,1932,8367,1282,2065,5196,2861,1619,1552,3915,4004,11277,1391,5777,5479,12033,12303,,1864,2513,7464,0,1724,867,187,3189,10563,9656,,2015,9193,1240,9390,,2844,11419,10747,2214,10409,,,9824,1934,2416,,7235,8073,,6248
06/01/2022 13:00,2423,1968,8729,1348,2230,5440,3177,1655,1720,4065,4370,11733,1438,6008,5688,12606,12908,,1827,2460,7630,2750,1708,870,353,3289,11007,9919,,2094,9533,1173,9599,,2797,11466,11099,2188,10471,,,9937,1819,2392,,7365,8082,,6169
06/01/2022 14:00,2785,2126,9589,1890,2042,6737,3643,1846,2079,4853,4615,13080,1587,7375,6675,13783,13511,,1763,2887,8387,3391,1990,837,995,3932,11767,10670,,2315,10186,1310,10422,,3212,12772,12416,2467,11714,,,11328,2019,2428,,8454,9193,,7080
06/01/2022 15:00,3624,2365,11414,2517,2302,8824,4920,2470,2889,6639,5277,15026,1750,9666,8513,15741,16251,,1906,3519,9669,4090,2107,884,877,5088,14260,13024,,3040,12280,1555,12505,,3863,15022,14755,2679,13758,,,13316,2434,2716,,10180,11096,,8336
06/01/2022 16:00,4365,2572,12856,3063,2669,10340,5789,2630,3607,7479,5613,16140,1927,11209,9667,17270,18609,,2131,3716,10573,4303,2285,1074,936,5772,16422,14928,,3473,14010,1754,14288,,4438,17172,16806,2654,15709,,,14946,2455,2741,,11387,12263,,9339
06/01/2022 17:00,4326,2425,12738,3230,3168,10028,5670,2624,3259,7032,5163,15224,1874,10736,9828,16594,18702,,2333,3476,10226,4672,2553,634,534,5924,16848,15355,,3814,14603,1894,14872,,4854,18008,17990,3040,16961,,,16154,2847,3124,,12038,13118,,10060
06/01/2022 18:00,2882,1786,9229,2142,2234,6353,4152,1825,1836,4231,3712,12110,1442,6627,6639,13316,14089,,1889,2933,7932,3088,1771,382,226,4191,12324,11121,,2984,10454,1483,11054,,3727,13485,13367,2328,13002,,,11681,2617,2863,,8424,9439,,7339
06/01/2022 19:00,1806,1276,5955,1295,1404,3960,2497,1173,981,2681,2623,8212,1056,3996,4109,8796,9350,,1411,2094,5335,1825,1183,258,137,2729,8002,7148,,1839,6874,916,7109,,2575,8656,8538,1683,8438,,,7687,1353,2243,,5322,5766,,4459
06/01/2022 20:00,1308,985,4647,914,1175,3265,2077,980,871,2230,2746,6448,791,3363,3418,6915,7189,,982,1265,4242,1489,900,314,114,2076,6041,5395,,1278,5294,704,5451,,1914,6592,6664,1263,6535,,,6105,1101,1973,,4041,4441,,3418
06/01/2022 21:00,1093,744,3889,747,995,2773,1597,810,636,1802,2190,5593,629,2745,2733,5890,6121,,798,1285,3423,1196,713,412,112,1592,5513,5023,,1008,4993,577,5143,,1650,6406,6629,1108,6408,,,5509,1490,1951,,3446,3896,,2969
06/01/2022 22:00,781,581,2750,523,815,2072,1164,544,533,1344,1798,4337,429,2116,1946,4268,4209,,587,678,2467,988,475,76,107,1083,3849,3467,,589,3294,354,3367,,848,3950,3981,533,4019,,,3734,578,1178,,2309,2429,,1809
06/01/2022 23:00,459,347,1547,306,548,1408,591,355,333,820,1017,2443,267,1340,1182,2475,2433,,305,389,1345,537,268,43,68,551,2237,2055,,303,1960,213,2004,,463,2393,2429,315,2518,,,2340,299,745,,1384,1465,,1130
07/01/2022 00:00,319,243,961,227,389,1086,371,239,260,623,778,1513,170,962,721,1480,1422,181,,228,846,354,157,20,38,265,1306,1218,,157,1179,103,1203,77,240,1425,1470,,1521,154,,1543,,394,0,894,943,121,713
07/01/2022 01:00,229,179,725,180,354,840,267,217,204,533,623,1035,102,682,502,977,945,124,,132,542,251,114,10,2,189,837,793,,88,782,41,790,33,143,932,934,,983,62,,1081,,204,0,694,714,0,556
07/01/2022 02:00,266,102,638,160,326,725,228,183,167,457,415,884,80,518,401,828,731,89,,91,363,155,60,8,0,134,602,592,,97,536,30,538,14,97,661,618,,626,29,,746,,87,0,507,551,0,469
07/01/2022 03:00,334,100,692,198,394,942,299,278,240,681,526,891,71,782,530,913,823,71,,74,401,174,46,6,0,170,734,725,,117,646,35,666,33,133,769,720,,712,50,,941,,78,0,632,647,0,538
07/01/2022 04:00,738,241,1178,443,776,1407,615,447,436,1105,1007,1530,134,1368,882,1458,1379,79,,171,727,300,126,13,10,325,1166,1146,,304,998,75,1043,56,263,1265,1159,,1144,92,,1585,,89,0,1195,1255,0,956
07/01/2022 05:00,1721,588,3167,1022,1692,3064,1646,910,1132,2473,1931,3976,300,3155,2243,4095,3837,157,,611,1792,640,281,60,89,1193,3352,3160,,1034,2735,251,2820,137,818,3454,3425,,3263,296,,4257,,292,0,2961,3041,0,2400
07/01/2022 06:00,2876,1080,6963,1853,2451,5899,3063,1721,2239,4826,3504,8550,660,6249,5099,9259,9044,378,,1752,4558,2075,667,197,19,2886,7813,7342,,2041,6265,607,6459,281,1910,7704,7416,,6974,772,,8244,,588,0,5888,5764,0,4332
07/01/2022 07:00,3311,1503,9964,2531,2131,8201,4432,2012,2735,5873,4442,12305,1181,8158,7363,13439,13613,697,,2680,7627,3423,1494,565,325,4470,12230,11245,,2626,9871,1263,10199,648,3200,12179,12056,,11281,1721,,11951,,1427,0,8542,8583,0,6547
07/01/2022 08:00,2756,1605,10165,2255,2554,7293,4213,2042,2245,5391,4574,13066,1333,7550,7388,14191,14395,1155,,3280,9737,4262,2003,1150,929,4566,12809,11665,,2247,10606,1445,11159,973,3328,13338,13157,,12447,2334,,12438,,2121,0,8801,9304,0,6813
07/01/2022 09:00,2384,1412,8835,1554,2026,5340,3124,1760,1917,4337,3694,11474,1073,5574,5751,12028,12362,1148,,2520,7446,3650,1426,840,1061,3541,10969,10273,,1992,9493,1240,9695,1354,2769,11558,11350,,10817,2120,,10226,,1881,0,7394,7740,0,5771
07/01/2022 10:00,2261,1543,8356,1383,1831,4828,2845,1686,1499,3739,3843,10898,1028,5213,5185,11475,11859,1355,,2321,7053,3331,1444,664,716,3097,10301,9555,,1868,9052,1052,9198,1752,2506,10620,10209,,9868,1724,,9624,,1987,0,7089,7716,0,5935
07/01/2022 11:00,2398,1863,9011,1268,2049,4957,2871,1620,1599,3769,3701,11694,1315,5214,5260,12296,12662,1698,,2406,7445,3501,1684,792,711,3297,10983,10156,,2155,9555,1264,9754,2211,2852,11589,11169,,10415,1919,,9920,,2292,1023,7403,8310,0,6590
07/01/2022 12:00,2580,2010,9348,1552,2315,5436,3397,1768,1741,4253,4231,12416,1458,5927,5745,13225,13595,1817,,2702,8183,3518,1861,1004,856,3519,11499,10562,,2219,10017,1321,10026,2697,3016,12048,10711,,10986,2205,,10364,,2747,2183,7808,8739,0,6696
07/01/2022 13:00,2756,2158,9777,1785,2535,6018,3571,1895,1846,4622,4401,13017,1472,6563,6301,13738,14298,1825,,2718,8553,3766,1887,1113,954,3944,12127,11132,,2326,10473,1272,10629,2576,3250,12923,11770,,11748,2241,,11167,,2701,1703,8430,9378,0,7290
07/01/2022 14:00,3213,2279,10961,1943,2730,6797,3911,2075,2306,5261,4695,14270,1546,7340,6926,15344,15129,1747,,2999,8987,3982,1958,1111,978,4093,13182,12186,,2535,11549,1361,11689,2309,3492,14056,13426,,12798,2384,,12384,,2802,2333,9403,10444,0,7977
07/01/2022 15:00,4088,2509,12465,2511,2444,8506,4665,2376,3055,6575,5363,16276,1770,9134,8497,17440,17912,2001,,3474,10352,4829,2044,1149,1138,5157,15655,14450,,3083,13476,1618,13624,2469,4081,16281,15377,,14875,2903,,13849,,2916,2660,10601,11742,0,9107
07/01/2022 16:00,4466,2678,13319,2850,3377,9746,5370,2548,3225,6941,5541,16440,1860,10282,9124,17543,18970,2128,,3444,10966,4972,2344,1335,1305,5487,16849,15469,,3514,14614,1661,14686,2625,4655,17763,17472,,15668,3043,,15328,,3046,2935,11819,12729,0,9779
07/01/2022 17:00,4410,2399,13178,3050,2349,9185,5403,2584,2956,6488,4764,15966,1825,9613,9162,17391,18951,2056,,3305,10939,5032,2387,962,880,5523,16839,15387,,3850,14696,1882,14908,2745,4724,17983,17688,,16686,3230,,16249,,3190,3138,12200,13373,0,10316
07/01/2022 18:00,3457,1992,10665,2217,2296,6457,4276,1894,1723,4223,3472,13715,1517,6700,6939,14206,15775,1740,,2596,8477,3647,1779,466,237,4373,13525,12384,,2806,11778,1572,11755,2531,3752,13872,13873,,13239,2296,,12501,,3005,2718,8940,9746,0,7642
07/01/2022 19:00,2288,1448,7002,1392,1601,4211,2747,1264,1094,2775,2796,9406,1083,4454,4495,9911,10620,1370,,1774,5776,2117,1180,307,131,2741,8963,8159,,2025,7872,1022,7879,2034,2635,9340,9369,,9194,1478,,8673,,2661,1984,6012,6561,0,5116
07/01/2022 20:00,1670,1176,5529,974,1254,3509,2197,1086,870,2277,2936,7656,830,3706,3573,8058,8300,1192,,1227,4547,1734,956,324,84,2305,7133,6498,,1488,6178,720,6263,1433,1969,7295,7425,,7092,1151,,6731,,2136,1665,4682,5284,0,4053
07/01/2022 21:00,1352,1049,5062,802,1117,3217,1906,911,743,1997,2274,7221,728,3208,3307,7434,7553,1096,,883,3850,1466,773,433,108,1967,6607,5931,,1175,5520,694,5616,949,1670,6520,6565,,6347,1050,,5961,,1863,1411,3882,4324,0,3296
07/01/2022 22:00,1136,825,3411,709,1024,2433,1342,674,567,1476,2025,5485,539,2496,2308,5409,5614,824,,664,2805,1127,551,114,109,1335,5016,4556,,838,4422,471,4485,550,1196,5208,5132,,5030,717,,4540,,1398,1146,2940,3170,0,2325
07/01/2022 23:00,657,541,2403,454,696,1619,951,489,405,1035,1436,4011,383,1612,1517,3802,3700,617,,504,2019,764,380,72,73,859,3320,3019,,598,2895,360,2905,295,754,3370,3417,,3448,468,,3070,,1030,855,1941,2066,0,1487
08/01/2022 00:00,445,335,1491,327,474,1199,590,302,236,679,997,2412,236,1127,984,2368,2344,345,405,360,1234,494,309,31,58,542,2158,1988,,313,1860,184,1914,139,430,2272,2357,,2349,,,2107,273,728,534,1277,1327,,990
08/01/2022 01:00,392,245,1012,219,341,908,324,250,190,539,659,1648,156,827,630,1505,1372,312,308,212,761,266,149,8,14,352,1230,1202,,169,1085,65,1102,70,230,1298,1329,,1371,,,1273,121,394,310,757,788,,602
08/01/2022 02:00,297,177,691,179,287,703,258,181,129,390,399,1113,112,577,489,1017,973,152,177,119,516,182,126,6,19,194,884,824,,107,785,63,808,27,115,928,870,,894,,,849,70,212,143,554,546,,420
08/01/2022 03:00,300,149,636,152,304,766,279,237,166,517,555,913,90,631,462,811,761,98,112,89,422,210,77,8,10,145,686,652,,100,576,35,559,33,114,675,656,,647,,,704,62,123,114,455,475,,403
08/01/2022 04:00,461,156,784,243,424,930,369,304,239,647,751,1007,101,807,570,920,848,61,115,120,596,330,58,13,26,182,783,754,,151,676,31,667,34,140,805,756,,738,,,875,58,62,124,645,737,,538
08/01/2022 05:00,722,253,1450,385,696,1420,701,483,455,1122,1094,1782,164,1300,1018,1895,1798,107,224,297,1114,596,150,42,83,523,1534,1479,,370,1323,127,1364,82,405,1705,1657,,1579,,,1841,180,198,272,1270,1348,,1022
08/01/2022 06:00,1048,436,2894,623,951,2307,1093,816,714,1806,1785,3343,273,2367,2045,3699,3850,200,526,994,2117,1311,272,416,295,1093,3287,3080,,700,2768,257,2809,158,618,3247,3057,,2864,,,3168,289,312,478,2138,2214,,1687
08/01/2022 07:00,1290,503,4226,740,993,2689,1387,938,832,2248,2363,4999,407,2780,2598,5338,5750,309,818,1200,3558,2698,470,1223,930,1481,5058,4812,,854,4152,524,4099,352,1061,4744,4572,,4211,,,4414,558,591,715,2969,3116,,2486
08/01/2022 08:00,1586,765,5372,943,1084,2987,1771,1071,834,2212,2373,6367,581,3070,3247,6997,7636,500,1247,1196,4386,3260,644,1102,1014,2191,6692,6308,,1310,5623,721,5746,666,1921,7004,6912,,6357,,,6547,961,1001,1109,4568,4711,,3773
08/01/2022 09:00,2020,1097,6778,1141,1354,3759,2339,1280,1113,2752,2711,8355,889,3928,4061,9204,9645,786,1529,1202,5565,3389,1027,646,1067,2542,8348,7930,,1703,7229,927,7360,1307,2405,8792,8765,,8132,,,7997,1313,1559,1480,5727,5957,,4776
08/01/2022 10:00,2361,1410,8150,1300,1557,4202,2801,1514,1111,3014,3154,10031,1021,4528,4519,10723,11372,1081,2180,1521,6440,3669,899,670,733,3128,9951,9252,,2083,8315,1109,8539,1964,2880,9985,9684,,9057,,,9132,1473,1930,1760,6718,7264,,5774
08/01/2022 11:00,2712,1748,9510,1458,1762,4619,3211,1674,1281,3280,3352,11760,1296,5101,5172,12252,13428,1526,2330,1773,7449,3929,1438,884,794,3520,11340,10400,,2416,9745,1183,9716,2414,3244,11538,11327,,10529,,,10585,1640,2356,2065,7720,8526,,6699
08/01/2022 12:00,3152,2005,10876,1673,1940,5015,3580,1739,1323,3455,3550,13664,1501,5428,5768,14055,14905,1726,2608,2061,8046,4106,1585,1145,906,4010,12766,11706,,2726,10535,1370,10557,2795,3645,12530,12280,,11407,,,11287,1752,2618,2182,8229,9058,,7197
08/01/2022 13:00,3158,2116,10325,1767,2075,5332,3642,1829,1493,3746,3756,13228,1490,5806,6045,13825,14885,1853,2779,2105,8250,4251,1732,1266,1024,3919,12927,11847,,2597,10938,1382,10905,2892,3991,13101,12769,,11987,,,11320,1943,2827,2238,8485,9409,,7519
08/01/2022 14:00,3290,2109,10278,1776,2027,5402,3774,1864,1497,3838,3624,12988,1605,5668,6215,13981,14922,1844,2723,2154,7452,4203,1759,1247,1207,3986,12920,11773,,2664,10986,1296,11051,3005,3891,13489,13305,,12526,,,11856,2069,2816,2545,8698,9556,,7526
08/01/2022 15:00,3351,2131,11549,1727,2016,5732,3681,1823,1690,4054,3911,14447,1545,6171,6412,15250,15616,1801,2692,2833,8065,4574,1664,1251,1317,4084,13448,12176,,2777,11435,1440,11368,2770,3808,13491,13236,,12488,,,11838,2066,2774,2371,8912,9722,,7619
08/01/2022 16:00,3595,1998,11196,1707,1613,5527,3667,1740,1575,3788,3662,13709,1492,5924,6168,14702,15899,1849,2719,2489,8177,4673,1719,1172,1265,4235,13755,12636,,2711,11506,1487,11587,2697,3639,13752,13640,,12656,,,11939,2132,2876,2481,8885,9656,,7650
08/01/2022 17:00,3425,1964,10675,1823,1577,5261,3726,1638,1425,3453,3289,13353,1437,5652,6074,14134,15499,1827,2592,2073,7815,4233,1558,1092,1106,4228,13323,12281,,2781,11593,1464,11538,2733,3844,13743,13514,,12592,,,12257,1996,2943,2611,8815,9646,,7528
08/01/2022 18:00,2792,1716,9682,1601,1742,4731,3232,1430,1145,3029,2826,12493,1332,5086,5386,13114,14085,1571,2443,2428,6971,3071,1356,889,327,3732,12077,11090,,2341,10483,1312,10512,2403,3332,12384,12440,,11688,,,10920,1962,3000,2606,7743,8606,,6768
08/01/2022 19:00,2111,1367,7265,1113,1264,3650,2414,1263,903,2444,2655,9497,1019,3837,4107,9608,10360,1355,1992,1422,5014,2136,1070,346,132,2737,8729,8097,,1815,7987,990,8037,1706,2478,9674,9733,,9486,,,8545,2045,2745,2103,5747,6470,,5076
08/01/2022 20:00,1767,1037,5602,910,1212,3111,2080,989,808,2058,2802,7671,853,3256,3440,7897,8216,1122,1583,1081,4497,1624,807,272,112,2072,7074,6436,,1458,6210,846,6273,1238,1891,7304,7353,,7045,,,6856,1021,2070,1615,4524,5064,,3992
08/01/2022 21:00,1404,967,5090,806,958,2644,1692,777,572,1555,2083,7306,728,2714,2789,7120,7149,1104,1199,858,3440,1392,671,283,101,1732,6130,5658,,1110,5386,622,5407,797,1636,6331,6347,,5982,,,5632,934,1636,1326,3786,4107,,3197
08/01/2022 22:00,1103,716,3431,619,853,2005,1273,564,454,1210,1574,5487,523,2170,2057,5386,5710,879,1019,629,2826,1119,519,110,95,1447,5308,5001,,849,5069,509,5215,563,1303,6209,6539,,6157,,,5011,1656,2052,1419,2781,3406,,2638
08/01/2022 23:00,797,522,2766,451,572,1410,876,443,318,903,1225,4343,379,1421,1368,3938,3987,677,745,478,1943,751,346,55,85,1001,3540,3264,,551,3090,335,3180,291,759,3654,3645,,3567,,,3149,480,1058,855,1858,2011,,1555
09/01/2022 00:00,533,361,1651,324,392,992,579,325,224,655,732,2526,247,990,910,2261,2249,419,,277,1194,413,237,22,43,608,2020,1894,,338,1849,193,1860,,471,2243,2354,,2345,,,2267,288,695,569,1328,1376,,1030
09/01/2022 01:00,368,248,991,209,317,754,338,215,140,453,544,1875,215,718,548,1524,1435,354,,199,836,273,155,23,23,325,1273,1159,,169,1117,116,1178,,265,1369,1389,,1378,,,1406,158,403,357,811,819,,656
09/01/2022 02:00,309,203,695,149,218,544,280,172,122,348,352,1221,138,510,399,1073,1020,211,,100,583,207,107,10,9,191,879,843,,99,812,38,854,,128,951,967,,931,,,929,77,199,221,577,613,,452
09/01/2022 03:00,301,127,551,114,227,482,218,159,101,317,443,874,97,463,362,723,682,98,,67,487,228,89,3,7,168,617,588,,77,535,31,527,,85,609,604,,599,,,614,50,115,112,356,387,,301
09/01/2022 04:00,410,85,587,162,254,615,223,207,163,436,681,771,90,547,451,765,749,63,,81,534,298,55,7,11,122,664,644,,82,575,29,579,,76,626,612,,574,,,656,34,61,105,451,486,,363
09/01/2022 05:00,530,195,1102,258,437,928,463,378,285,757,983,1282,107,899,773,1362,1284,63,,243,836,527,113,47,62,336,1110,1051,,190,949,90,980,,166,1139,1110,,1017,,,1196,74,107,212,815,875,,679
09/01/2022 06:00,733,221,1959,356,570,1413,593,591,526,1262,1841,2318,195,1414,1234,2186,2223,138,,855,1840,1223,192,381,281,617,1827,1763,,319,1515,149,1528,,273,1680,1708,,1634,,,1787,188,163,277,1189,1287,,986
09/01/2022 07:00,752,314,2028,406,610,1538,672,497,657,1333,2080,2585,239,1584,1495,2611,2786,180,,1013,2409,2167,335,1293,785,741,2254,2131,,430,1880,199,1942,,361,2117,2161,,2077,,,2229,305,289,338,1502,1629,,1223
09/01/2022 08:00,949,429,2574,453,619,1845,926,541,757,1494,2149,3342,347,1875,1734,3420,3703,262,,828,2936,2689,471,1076,1221,979,3133,3019,,563,2647,318,2638,,635,3045,3155,,2990,,,3153,562,571,533,2081,2275,,1834
09/01/2022 09:00,1260,679,3256,647,891,2289,1338,655,1039,1972,2544,4619,530,2381,2425,4661,4886,451,,881,3730,2703,644,723,843,1186,4051,3886,,861,3538,360,3533,,934,4087,4129,,3831,,,4274,544,653,684,2839,3041,,2468
09/01/2022 10:00,1647,1023,3596,813,1119,3033,1779,829,1311,2456,3103,6382,818,3255,3380,6365,6762,747,,1185,4872,3159,971,826,809,1825,5490,5256,,1172,4753,526,4748,,1254,5490,5417,,5183,,,5213,754,1093,849,3763,4125,,3417
09/01/2022 11:00,2069,1303,3833,927,1316,3226,2176,1036,1324,2574,3130,7645,933,3502,3660,7729,8274,1067,,1398,5521,3611,1108,1003,779,2140,6696,6349,,1481,5719,635,5699,,1672,6562,6600,,6257,,,6365,1063,1472,995,4623,5027,,4040
09/01/2022 12:00,2188,1663,6863,1083,1453,3470,2467,1237,1100,2635,3179,9065,1137,3873,3872,8818,9158,1194,,1696,5995,3716,1283,1207,961,2377,7246,6797,,1661,6291,681,6165,,1828,7072,7134,,6642,,,6895,1053,1431,1135,5052,5636,,4608
09/01/2022 13:00,2402,1723,7013,1264,1590,3986,2619,1303,1117,2729,3324,9086,1191,4258,4431,9216,9573,1251,,1674,6037,3344,1303,1354,1055,2451,8088,7465,,1756,6784,725,6774,,1905,7851,7916,,7368,,,7388,1158,1567,1287,5471,6057,,4954
09/01/2022 14:00,2501,1857,7979,1211,1609,4301,2774,1483,1266,3074,3544,9764,1219,4548,4875,10111,10569,1318,,1781,6576,4331,1315,1240,1188,2616,9084,8383,,1703,7777,796,7707,,2017,8988,8969,,8266,,,8431,1230,1801,1373,6370,6828,,5495
09/01/2022 15:00,2717,1805,8866,1410,1663,4649,2785,1593,1456,3451,3803,10879,1239,5007,5025,11314,11697,1366,,1961,6830,4093,1330,998,1379,3068,9992,9315,,2001,8500,928,8434,,2285,9826,10001,,9383,,,9313,1366,1773,1529,6917,7371,,5985
09/01/2022 16:00,2626,1746,8710,1366,1602,4499,2884,1394,1387,3142,3451,11033,1184,4821,5007,11473,12016,1412,,1876,6689,4122,1311,954,1321,3051,10711,9786,,1949,8970,1032,9015,,2489,10680,10834,,9986,,,10017,1619,1832,1739,7275,7770,,6199
09/01/2022 17:00,2462,1640,7839,1389,1552,4164,2712,1341,1200,2860,3007,9385,1095,4438,4645,10005,10320,1169,,1686,6147,3310,1258,988,1074,2819,9181,8488,,1741,7745,906,7841,,2197,9151,9391,,8932,,,9356,1245,1568,1565,6671,6999,,5543
09/01/2022 18:00,2133,1360,6898,1248,1308,3568,2463,1154,973,2419,2444,8579,1055,3815,3998,8833,9144,956,,1665,5193,2405,1037,1011,274,2363,7874,7407,,1434,6811,783,6947,,1871,8052,8341,,7735,,,8108,981,1443,1335,5813,6046,,4892
09/01/2022 19:00,1697,1053,5834,970,1072,2860,1933,1029,847,2078,2412,7198,777,3001,2988,7524,8107,859,,1295,3963,1731,838,278,117,2105,7152,6715,,1187,6201,703,6418,,1825,7416,7734,,7277,,,7203,934,1417,1320,5012,5218,,4149
09/01/2022 20:00,1372,774,4941,781,969,2649,1561,940,711,1847,2794,6162,630,2793,2693,6478,6912,677,,929,3390,1335,629,103,108,1715,6297,5922,,975,5320,673,5460,,1506,6456,6702,,6353,,,6207,761,1188,1252,4029,4130,,3190
09/01/2022 21:00,869,594,3349,558,746,2055,1128,688,530,1385,2025,4441,496,2165,2039,4631,4971,541,,693,2613,1108,443,58,84,1197,4579,4262,,646,3993,440,4042,,989,4778,4992,,4855,,,4615,596,977,1028,2808,2929,,2237
09/01/2022 22:00,679,471,2313,405,626,1621,838,526,400,1057,1646,3498,366,1634,1476,3384,3419,419,,517,1969,818,357,34,81,766,3102,2899,,408,2785,279,2823,,586,3255,3362,,3312,,,3032,447,775,733,1782,1826,,1437
09/01/2022 23:00,404,275,1348,209,399,1005,466,294,236,643,957,1971,223,1007,845,1940,1889,217,,284,1072,483,168,28,49,416,1780,1679,,210,1614,124,1620,,328,1887,1941,,1959,,,1888,218,542,465,1081,1090,,875
10/01/2022 00:00,321,162,869,160,316,764,298,286,194,584,761,1184,120,716,581,1226,1152,,178,174,680,318,92,7,28,242,1038,950,,91,899,70,934,44,144,1056,1077,,1070,,,1066,,293,228,604,656,,499
10/01/2022 01:00,228,94,565,120,201,537,171,192,132,402,486,784,69,500,393,762,756,,113,80,437,215,66,6,17,145,675,657,,78,599,38,613,20,106,679,648,,653,,,646,,135,118,427,455,,339
10/01/2022 02:00,214,86,461,98,195,468,147,145,122,331,317,639,62,369,295,556,514,,69,49,319,143,47,4,10,91,466,450,,52,411,27,401,15,76,503,444,,428,,,539,,48,56,353,387,,324
10/01/2022 03:00,346,78,644,227,345,707,313,234,192,560,541,791,64,636,440,761,704,,63,51,399,225,42,5,5,149,636,610,,100,522,39,525,18,82,611,560,,545,,,709,,66,61,518,597,,473
10/01/2022 04:00,814,215,1257,466,846,1389,720,473,497,1184,999,1589,104,1409,935,1591,1440,,131,160,795,352,102,13,22,379,1233,1190,,365,1028,85,1059,44,262,1288,1209,,1189,,,1681,,121,170,1177,1303,,1016
10/01/2022 05:00,2129,602,3746,1163,1842,3300,1840,1090,1424,3003,2111,4523,340,3457,2596,4611,4329,,413,672,2034,778,317,34,54,1289,3745,3579,,1100,3024,321,3140,150,873,3796,3749,,3561,,,4901,,353,586,3494,3580,,2781
10/01/2022 06:00,3350,1105,7842,2122,2587,6433,3371,1899,2570,5465,3893,9417,719,6683,5525,10194,10070,,1024,1833,5084,2270,712,137,169,3108,8691,8262,,2211,6923,685,7093,328,2046,8507,8180,,7522,,,9036,,624,1142,6370,6314,,4815
10/01/2022 07:00,3658,1649,10527,2784,2941,8271,4813,2189,2991,6428,4866,12984,1417,8820,7981,14398,14394,,2158,3031,8605,3846,1751,316,384,4781,12784,11923,,2747,10378,1347,10688,679,3509,13032,13038,,12046,,,12986,,1771,2033,9341,9420,,7206
10/01/2022 08:00,2808,1616,10674,2333,1905,7708,4438,2242,2512,5894,4776,13302,1526,7942,7652,14738,14972,,2946,3585,10148,4329,1975,634,703,4681,13414,12301,,2338,11371,1388,11621,978,3456,13562,14049,,13028,,,13172,,2194,2441,9179,9364,,6692
10/01/2022 09:00,2303,1498,8522,1529,2043,5565,3048,1813,1962,4526,4037,8712,1306,5979,5797,12024,12441,,2366,2968,7577,3863,1540,610,630,3372,10752,10056,,1885,9528,1134,9779,1228,2701,11653,11671,,11447,,,10740,,2042,1967,7639,7763,,5667
10/01/2022 10:00,2088,1529,7980,1249,1767,5016,2772,1669,1540,3786,3905,7956,1157,5253,5120,10597,10809,,2264,2471,6874,3278,1431,507,523,2831,9317,8791,,1777,8228,932,8483,1563,2400,10137,9991,,9580,,,9166,,1860,1790,6644,6984,,5137
10/01/2022 11:00,2113,1698,7927,1233,1799,4768,2665,1718,1367,3593,3614,10341,1267,5221,5025,10919,11104,,2510,2347,6952,3192,1541,508,537,2944,9521,8825,,1942,8470,1122,8640,2044,2528,10184,10143,,9668,,,9287,,2085,1912,6669,7141,,5520
10/01/2022 12:00,2245,1851,8123,1325,1958,4905,2865,1781,1537,3886,3884,10830,1469,5424,5132,11255,11333,,2667,2565,7412,3265,1671,589,557,2974,9726,8924,,1983,8516,1094,8657,2288,2681,10521,10230,,10001,,,9445,,2503,1962,6880,7608,,5778
10/01/2022 13:00,2330,1844,8176,1340,2147,5346,2991,1735,1524,3887,4099,11307,1379,5825,5539,11938,11776,,2675,2637,7624,3230,1708,650,611,3112,10009,9306,,2094,8881,999,8999,2202,2734,10824,10630,,10106,,,9521,,2333,2000,7118,7904,,5963
10/01/2022 14:00,2719,2076,9114,1911,2720,6322,3582,1961,2049,4869,4380,12376,1614,6856,6377,12894,12626,,2833,2917,8589,3648,1933,687,701,3534,10902,9980,,2384,9483,1226,9633,2081,3164,12034,11771,,11281,,,10653,,2500,2215,7990,8818,,6677
10/01/2022 15:00,3554,2321,11098,2552,2435,8584,4690,2350,2860,6455,5503,14431,1717,9450,8309,14950,15348,,3096,3657,9958,4221,2151,819,747,4995,13248,12177,,3022,11489,1447,11661,2125,3904,14293,13848,,13202,,,12564,,2812,2525,9677,10424,,7665
10/01/2022 16:00,4269,2495,12169,3011,1759,10361,5716,2638,3655,7538,5547,14739,2015,11155,9903,15444,17103,,3317,3623,10638,4557,2428,817,897,5364,15239,13809,,3368,12969,1558,13225,2396,4311,16274,15931,,15230,,,14258,,2816,2791,10624,11816,,8782
